orderid,customerid,date,timestamp,netsale,category,city,segment
ORD_0006179,CUST_01188,2022-09-26,2022-09-26 00:00:00.000000,202.8,Medication,Medina,Retail
ORD_0006180,CUST_00833,2024-08-21,2024-08-21 00:00:00.000000,392.18,Personal Care,Medina,Retail
ORD_0006181,CUST_00087,2023-12-04,2023-12-04 00:00:00.000000,815.19,Medication,Riyadh,Retail
ORD_0006182,CUST_00939,2022-08-04,2022-08-04 00:00:00.000000,74.26,Wellness,Mecca,Retail
ORD_0006183,CUST_00178,2023-12-22,2023-12-22 00:00:00.000000,21.28,Medication,Medina,Corporate
ORD_0006184,CUST_00361,2025-06-13,2025-06-13 00:00:00.000000,272.42,Medication,Medina,Retail
ORD_0006185,CUST_00093,2025-05-12,2025-05-12 00:00:00.000000,743.33,Wellness,Dammam,VIP
ORD_0006186,CUST_01057,2022-03-12,2022-03-12 00:00:00.000000,871.96,Personal Care,Medina,VIP
ORD_0006187,CUST_00884,2022-03-20,2022-03-20 00:00:00.000000,218.05,Wellness,Dammam,Retail
ORD_0006188,CUST_00956,2022-04-02,2022-04-02 00:00:00.000000,654.76,Wellness,Riyadh,VIP
ORD_0006189,CUST_01768,2023-08-05,2023-08-05 00:00:00.000000,750.66,Medication,Jeddah,Retail
ORD_0006190,CUST_01850,2024-08-26,2024-08-26 00:00:00.000000,212.63,Personal Care,Riyadh,VIP
ORD_0006191,CUST_00971,2022-04-27,2022-04-27 00:00:00.000000,129.23,Medication,Mecca,Retail
ORD_0006192,CUST_01451,2025-03-18,2025-03-18 00:00:00.000000,298.0,Medication,Mecca,Retail
ORD_0006193,CUST_01796,2020-08-13,2020-08-13 00:00:00.000000,40.73,Wellness,Jeddah,Retail
ORD_0006194,CUST_00091,2024-08-24,2024-08-24 00:00:00.000000,808.11,Personal Care,Jeddah,Retail
ORD_0006195,CUST_00671,2022-08-05,2022-08-05 00:00:00.000000,403.91,Wellness,Jeddah,Retail
ORD_0006196,CUST_01212,2023-07-31,2023-07-31 00:00:00.000000,486.26,Medication,Mecca,Retail
ORD_0006197,CUST_01061,2023-07-08,2023-07-08 00:00:00.000000,995.93,Medication,Dammam,Retail
ORD_0006198,CUST_00874,2021-04-25,2021-04-25 00:00:00.000000,278.31,Wellness,Jeddah,Retail
ORD_0006199,CUST_00915,2025-04-01,2025-04-01 00:00:00.000000,662.19,Wellness,Medina,Retail
ORD_0006200,CUST_01081,2024-12-31,2024-12-31 00:00:00.000000,226.17,Wellness,Jeddah,Retail
ORD_0006201,CUST_01369,2025-03-19,2025-03-19 00:00:00.000000,692.53,Medication,Riyadh,Retail
ORD_0006202,CUST_01557,2023-04-13,2023-04-13 00:00:00.000000,48.41,Personal Care,Mecca,Retail
ORD_0006203,CUST_00963,2024-03-25,2024-03-25 00:00:00.000000,444.06,Wellness,Medina,Retail
ORD_0006204,CUST_00174,2025-09-03,2025-09-03 00:00:00.000000,849.22,Personal Care,Mecca,Retail
ORD_0006205,CUST_01929,2021-01-14,2021-01-14 00:00:00.000000,942.61,Medication,Mecca,VIP
ORD_0006206,CUST_01808,2024-03-12,2024-03-12 00:00:00.000000,923.99,Personal Care,Medina,Retail
ORD_0006207,CUST_00224,2021-12-27,2021-12-27 00:00:00.000000,203.85,Wellness,Riyadh,Retail
ORD_0006208,CUST_01225,2024-07-02,2024-07-02 00:00:00.000000,596.48,Personal Care,Mecca,Corporate
ORD_0006209,CUST_00209,2025-02-12,2025-02-12 00:00:00.000000,741.69,Medication,Riyadh,Retail
ORD_0006210,CUST_01020,2023-08-30,2023-08-30 00:00:00.000000,936.47,Wellness,Medina,Retail
ORD_0006211,CUST_01877,2025-01-10,2025-01-10 00:00:00.000000,514.92,Wellness,Jeddah,Retail
ORD_0006212,CUST_01185,2021-09-21,2021-09-21 00:00:00.000000,763.32,Wellness,Mecca,Retail
ORD_0006213,CUST_01730,2024-12-14,2024-12-14 00:00:00.000000,376.1,Wellness,Dammam,Corporate
ORD_0006214,CUST_00547,2021-03-05,2021-03-05 00:00:00.000000,506.04,Personal Care,Dammam,Retail
ORD_0006215,CUST_00419,2024-10-17,2024-10-17 00:00:00.000000,547.09,Wellness,Riyadh,Retail
ORD_0006216,CUST_01087,2023-03-08,2023-03-08 00:00:00.000000,522.04,Medication,Riyadh,Retail
ORD_0006217,CUST_00466,2021-10-14,2021-10-14 00:00:00.000000,527.19,Wellness,Medina,Retail
ORD_0006218,CUST_00436,2023-10-28,2023-10-28 00:00:00.000000,931.1,Wellness,Dammam,Corporate
ORD_0006219,CUST_01413,2024-11-16,2024-11-16 00:00:00.000000,27.09,Wellness,Medina,Corporate
ORD_0006220,CUST_01270,2022-09-09,2022-09-09 00:00:00.000000,489.62,Personal Care,Riyadh,Retail
ORD_0006221,CUST_00020,2023-03-20,2023-03-20 00:00:00.000000,135.33,Personal Care,Riyadh,Retail
ORD_0006222,CUST_00501,2025-02-23,2025-02-23 00:00:00.000000,790.16,Wellness,Mecca,Retail
ORD_0006223,CUST_00503,2024-07-25,2024-07-25 00:00:00.000000,949.26,Personal Care,Medina,VIP
ORD_0006224,CUST_01063,2022-08-22,2022-08-22 00:00:00.000000,751.19,Wellness,Dammam,Corporate
ORD_0006225,CUST_01941,2022-07-28,2022-07-28 00:00:00.000000,993.97,Personal Care,Dammam,Retail
ORD_0006226,CUST_01150,2025-04-13,2025-04-13 00:00:00.000000,581.09,Personal Care,Jeddah,Retail
ORD_0006227,CUST_01203,2022-11-22,2022-11-22 00:00:00.000000,43.48,Personal Care,Mecca,Retail
ORD_0006228,CUST_00068,2022-09-23,2022-09-23 00:00:00.000000,633.81,Medication,Medina,Retail
ORD_0006229,CUST_01730,2025-05-10,2025-05-10 00:00:00.000000,828.35,Personal Care,Dammam,Corporate
ORD_0006230,CUST_01279,2024-10-04,2024-10-04 00:00:00.000000,73.0,Medication,Medina,Retail
ORD_0006231,CUST_00423,2020-06-20,2020-06-20 00:00:00.000000,900.95,Personal Care,Dammam,Retail
ORD_0006232,CUST_01348,2025-02-01,2025-02-01 00:00:00.000000,414.16,Medication,Jeddah,Retail
ORD_0006233,CUST_01964,2025-09-11,2025-09-11 00:00:00.000000,826.07,Medication,Mecca,Retail
ORD_0006234,CUST_00733,2023-09-26,2023-09-26 00:00:00.000000,365.57,Medication,Dammam,Retail
ORD_0006235,CUST_00060,2024-10-24,2024-10-24 00:00:00.000000,605.3,Wellness,Riyadh,Corporate
ORD_0006236,CUST_00563,2025-07-12,2025-07-12 00:00:00.000000,798.95,Medication,Riyadh,Corporate
ORD_0006237,CUST_01398,2024-01-28,2024-01-28 00:00:00.000000,224.31,Medication,Riyadh,Retail
ORD_0006238,CUST_00298,2025-06-12,2025-06-12 00:00:00.000000,617.07,Personal Care,Dammam,Retail
ORD_0006239,CUST_01999,2023-10-07,2023-10-07 00:00:00.000000,24.29,Medication,Mecca,VIP
ORD_0006240,CUST_00160,2025-09-08,2025-09-08 00:00:00.000000,948.42,Medication,Dammam,Retail
ORD_0006241,CUST_01552,2025-02-07,2025-02-07 00:00:00.000000,857.24,Medication,Dammam,Corporate
ORD_0006242,CUST_01654,2021-04-02,2021-04-02 00:00:00.000000,314.94,Personal Care,Riyadh,Retail
ORD_0006243,CUST_00066,2023-09-17,2023-09-17 00:00:00.000000,252.76,Wellness,Dammam,Retail
ORD_0006244,CUST_00608,2023-08-25,2023-08-25 00:00:00.000000,302.13,Personal Care,Medina,Retail
ORD_0006245,CUST_00735,2024-11-22,2024-11-22 00:00:00.000000,761.36,Wellness,Medina,Corporate
ORD_0006246,CUST_01812,2021-07-12,2021-07-12 00:00:00.000000,595.17,Personal Care,Mecca,Retail
ORD_0006247,CUST_00307,2023-10-04,2023-10-04 00:00:00.000000,834.41,Personal Care,Jeddah,Retail
ORD_0006248,CUST_00670,2023-02-25,2023-02-25 00:00:00.000000,535.74,Medication,Medina,Retail
ORD_0006249,CUST_01097,2020-12-28,2020-12-28 00:00:00.000000,496.3,Medication,Dammam,Retail
ORD_0006250,CUST_01566,2024-06-09,2024-06-09 00:00:00.000000,872.93,Wellness,Mecca,Retail
ORD_0006251,CUST_01744,2022-01-30,2022-01-30 00:00:00.000000,595.14,Medication,Riyadh,Retail
ORD_0006252,CUST_01033,2022-07-21,2022-07-21 00:00:00.000000,200.97,Personal Care,Medina,Retail
ORD_0006253,CUST_00956,2024-07-09,2024-07-09 00:00:00.000000,430.43,Personal Care,Riyadh,VIP
ORD_0006254,CUST_01354,2025-08-08,2025-08-08 00:00:00.000000,97.68,Personal Care,Dammam,VIP
ORD_0006255,CUST_00084,2021-09-10,2021-09-10 00:00:00.000000,72.56,Personal Care,Riyadh,Retail
ORD_0006256,CUST_00866,2024-02-03,2024-02-03 00:00:00.000000,848.07,Personal Care,Dammam,Retail
ORD_0006257,CUST_00928,2024-06-19,2024-06-19 00:00:00.000000,121.25,Medication,Dammam,Retail
ORD_0006258,CUST_01688,2025-07-11,2025-07-11 00:00:00.000000,766.96,Wellness,Jeddah,Retail
ORD_0006259,CUST_01198,2022-06-30,2022-06-30 00:00:00.000000,887.08,Personal Care,Riyadh,Retail
ORD_0006260,CUST_00062,2023-06-18,2023-06-18 00:00:00.000000,580.67,Wellness,Mecca,Corporate
ORD_0006261,CUST_00833,2025-04-05,2025-04-05 00:00:00.000000,304.67,Wellness,Medina,Retail
ORD_0006262,CUST_00054,2024-07-13,2024-07-13 00:00:00.000000,934.12,Wellness,Riyadh,Retail
ORD_0006263,CUST_00709,2023-09-16,2023-09-16 00:00:00.000000,609.31,Medication,Jeddah,VIP
ORD_0006264,CUST_00754,2023-09-09,2023-09-09 00:00:00.000000,518.14,Medication,Dammam,Retail
ORD_0006265,CUST_01039,2022-07-16,2022-07-16 00:00:00.000000,670.77,Wellness,Dammam,VIP
ORD_0006266,CUST_00614,2024-01-22,2024-01-22 00:00:00.000000,772.29,Wellness,Medina,Retail
ORD_0006267,CUST_01912,2024-01-04,2024-01-04 00:00:00.000000,286.08,Medication,Jeddah,Retail
ORD_0006268,CUST_00757,2023-08-18,2023-08-18 00:00:00.000000,881.8,Medication,Jeddah,Retail
ORD_0006269,CUST_01053,2023-11-28,2023-11-28 00:00:00.000000,165.42,Personal Care,Riyadh,Retail
ORD_0006270,CUST_01663,2023-05-28,2023-05-28 00:00:00.000000,492.88,Medication,Mecca,Retail
ORD_0006271,CUST_00034,2024-03-10,2024-03-10 00:00:00.000000,80.88,Wellness,Riyadh,VIP
ORD_0006272,CUST_01828,2022-09-09,2022-09-09 00:00:00.000000,607.85,Wellness,Jeddah,Retail
ORD_0006273,CUST_01165,2024-07-03,2024-07-03 00:00:00.000000,742.47,Wellness,Mecca,VIP
ORD_0006274,CUST_01888,2022-10-07,2022-10-07 00:00:00.000000,447.65,Personal Care,Medina,Retail
ORD_0006275,CUST_01154,2023-03-25,2023-03-25 00:00:00.000000,792.33,Wellness,Mecca,VIP
ORD_0006276,CUST_00240,2022-07-06,2022-07-06 00:00:00.000000,343.29,Wellness,Medina,Corporate
ORD_0006277,CUST_01846,2022-04-01,2022-04-01 00:00:00.000000,931.53,Wellness,Medina,Retail
ORD_0006278,CUST_00914,2023-05-24,2023-05-24 00:00:00.000000,631.58,Wellness,Mecca,Retail
ORD_0006279,CUST_00616,2023-01-12,2023-01-12 00:00:00.000000,786.59,Medication,Jeddah,Retail
ORD_0006280,CUST_01005,2022-09-17,2022-09-17 00:00:00.000000,685.95,Medication,Riyadh,Corporate
ORD_0006281,CUST_01649,2021-09-30,2021-09-30 00:00:00.000000,943.08,Medication,Medina,Retail
ORD_0006282,CUST_01420,2023-12-18,2023-12-18 00:00:00.000000,217.92,Personal Care,Dammam,Retail
ORD_0006283,CUST_01677,2022-05-17,2022-05-17 00:00:00.000000,74.76,Wellness,Dammam,Retail
ORD_0006284,CUST_00688,2025-05-08,2025-05-08 00:00:00.000000,255.85,Wellness,Mecca,Retail
ORD_0006285,CUST_01274,2023-09-21,2023-09-21 00:00:00.000000,889.98,Wellness,Mecca,Retail
ORD_0006286,CUST_01641,2022-03-10,2022-03-10 00:00:00.000000,959.05,Personal Care,Riyadh,Retail
ORD_0006287,CUST_01958,2024-04-25,2024-04-25 00:00:00.000000,230.4,Personal Care,Medina,Corporate
ORD_0006288,CUST_00990,2024-04-16,2024-04-16 00:00:00.000000,971.13,Wellness,Jeddah,Retail
ORD_0006289,CUST_01042,2022-06-15,2022-06-15 00:00:00.000000,569.28,Wellness,Medina,Retail
ORD_0006290,CUST_01553,2021-10-04,2021-10-04 00:00:00.000000,315.49,Personal Care,Medina,Retail
ORD_0006291,CUST_00187,2022-04-22,2022-04-22 00:00:00.000000,512.69,Medication,Jeddah,Retail
ORD_0006292,CUST_00601,2021-05-21,2021-05-21 00:00:00.000000,97.87,Wellness,Medina,Retail
ORD_0006293,CUST_01393,2025-04-30,2025-04-30 00:00:00.000000,567.97,Medication,Dammam,Retail
ORD_0006294,CUST_01281,2025-07-10,2025-07-10 00:00:00.000000,587.5,Medication,Dammam,Corporate
ORD_0006295,CUST_00800,2024-03-11,2024-03-11 00:00:00.000000,396.04,Personal Care,Jeddah,Retail
ORD_0006296,CUST_01396,2022-01-31,2022-01-31 00:00:00.000000,872.93,Wellness,Medina,Retail
ORD_0006297,CUST_00073,2023-03-02,2023-03-02 00:00:00.000000,584.24,Personal Care,Mecca,Retail
ORD_0006298,CUST_01036,2023-05-25,2023-05-25 00:00:00.000000,363.26,Medication,Mecca,Retail
ORD_0006299,CUST_00068,2022-03-17,2022-03-17 00:00:00.000000,384.37,Medication,Medina,Retail
ORD_0006300,CUST_01223,2021-10-16,2021-10-16 00:00:00.000000,110.98,Medication,Riyadh,Retail
ORD_0006301,CUST_00354,2022-08-30,2022-08-30 00:00:00.000000,178.53,Medication,Dammam,Retail
ORD_0006302,CUST_01251,2025-04-19,2025-04-19 00:00:00.000000,206.06,Medication,Riyadh,Retail
ORD_0006303,CUST_01449,2023-01-14,2023-01-14 00:00:00.000000,941.62,Wellness,Jeddah,Retail
ORD_0006304,CUST_01203,2024-09-17,2024-09-17 21:27:26.742757,201.24,Personal Care,Mecca,Retail
ORD_0006305,CUST_01147,2023-10-28,2023-10-28 00:00:00.000000,458.6,Personal Care,Mecca,Retail
ORD_0006306,CUST_01949,2021-03-28,2021-03-28 00:00:00.000000,568.41,Personal Care,Mecca,Retail
ORD_0006307,CUST_00608,2022-04-06,2022-04-06 00:00:00.000000,953.54,Medication,Medina,Retail
ORD_0006308,CUST_01541,2024-07-09,2024-07-09 00:00:00.000000,777.47,Medication,Dammam,Retail
ORD_0006309,CUST_01531,2025-06-17,2025-06-17 00:00:00.000000,287.51,Medication,Dammam,Retail
ORD_0006310,CUST_01513,2020-12-02,2020-12-02 00:00:00.000000,552.8,Personal Care,Riyadh,Retail
ORD_0006311,CUST_00189,2021-11-01,2021-11-01 00:00:00.000000,308.07,Wellness,Riyadh,VIP
ORD_0006312,CUST_00890,2021-11-25,2021-11-25 00:00:00.000000,491.12,Wellness,Dammam,Retail
ORD_0006313,CUST_00628,2022-05-06,2022-05-06 00:00:00.000000,851.26,Personal Care,Riyadh,Retail
ORD_0006314,CUST_01144,2022-08-08,2022-08-08 00:00:00.000000,771.17,Wellness,Mecca,Retail
ORD_0006315,CUST_01227,2024-04-28,2024-04-28 00:00:00.000000,418.34,Personal Care,Dammam,Retail
ORD_0006316,CUST_00670,2024-09-24,2024-09-24 00:00:00.000000,111.07,Wellness,Medina,Retail
ORD_0006317,CUST_00908,2022-11-14,2022-11-14 00:00:00.000000,287.17,Wellness,Medina,Retail
ORD_0006318,CUST_00794,2025-03-20,2025-03-20 00:00:00.000000,456.95,Wellness,Mecca,Retail
ORD_0006319,CUST_00786,2025-03-13,2025-03-13 00:00:00.000000,232.88,Personal Care,Riyadh,Retail
ORD_0006320,CUST_01440,2022-12-18,2022-12-18 00:00:00.000000,264.33,Wellness,Medina,Retail
ORD_0006321,CUST_01654,2023-05-24,2023-05-24 00:00:00.000000,415.31,Medication,Riyadh,Retail
ORD_0006322,CUST_01259,2023-05-21,2023-05-21 00:00:00.000000,30.03,Wellness,Medina,Retail
ORD_0006323,CUST_01622,2023-10-26,2023-10-26 21:27:26.742809,591.67,Personal Care,Riyadh,Retail
ORD_0006324,CUST_01649,2023-07-02,2023-07-02 00:00:00.000000,282.9,Wellness,Medina,Retail
ORD_0006325,CUST_00799,2022-06-21,2022-06-21 00:00:00.000000,674.32,Medication,Riyadh,Retail
ORD_0006326,CUST_01963,2023-01-12,2023-01-12 00:00:00.000000,668.06,Medication,Dammam,Retail
ORD_0006327,CUST_01180,2024-11-17,2024-11-17 00:00:00.000000,794.86,Personal Care,Mecca,Corporate
ORD_0006328,CUST_01290,2025-09-09,2025-09-09 00:00:00.000000,883.4,Wellness,Mecca,Retail
ORD_0006329,CUST_01147,2023-01-02,2023-01-02 00:00:00.000000,154.62,Medication,Mecca,Retail
ORD_0006330,CUST_00957,2022-11-06,2022-11-06 00:00:00.000000,245.8,Wellness,Mecca,Retail
ORD_0006331,CUST_00109,2024-03-19,2024-03-19 00:00:00.000000,681.98,Personal Care,Dammam,Retail
ORD_0006332,CUST_00847,2023-01-02,2023-01-02 00:00:00.000000,921.52,Personal Care,Dammam,Retail
ORD_0006333,CUST_01973,2023-12-11,2023-12-11 00:00:00.000000,505.86,Wellness,Jeddah,Retail
ORD_0006334,CUST_01612,2023-09-01,2023-09-01 00:00:00.000000,341.3,Wellness,Medina,VIP
ORD_0006335,CUST_01383,2025-06-16,2025-06-16 00:00:00.000000,460.37,Personal Care,Medina,Retail
ORD_0006336,CUST_01876,2025-03-28,2025-03-28 00:00:00.000000,981.28,Wellness,Jeddah,Retail
ORD_0006337,CUST_01028,2024-05-20,2024-05-20 21:27:26.742848,570.39,Wellness,Dammam,Retail
ORD_0006338,CUST_00137,2025-07-26,2025-07-26 00:00:00.000000,740.07,Personal Care,Jeddah,Retail
ORD_0006339,CUST_01533,2023-09-02,2023-09-02 00:00:00.000000,658.63,Wellness,Mecca,Retail
ORD_0006340,CUST_01926,2025-07-17,2025-07-17 00:00:00.000000,278.69,Medication,Mecca,VIP
ORD_0006341,CUST_00339,2023-01-07,2023-01-07 00:00:00.000000,55.69,Wellness,Riyadh,Retail
ORD_0006342,CUST_01970,2023-07-22,2023-07-22 00:00:00.000000,368.03,Wellness,Dammam,Retail
ORD_0006343,CUST_00363,2020-10-16,2020-10-16 00:00:00.000000,80.22,Personal Care,Jeddah,Retail
ORD_0006344,CUST_01044,2023-01-16,2023-01-16 00:00:00.000000,454.22,Medication,Riyadh,Retail
ORD_0006345,CUST_01772,2023-05-28,2023-05-28 00:00:00.000000,154.54,Medication,Riyadh,Retail
ORD_0006346,CUST_01293,2025-08-12,2025-08-12 00:00:00.000000,110.83,Wellness,Riyadh,Retail
ORD_0006347,CUST_01373,2025-07-08,2025-07-08 00:00:00.000000,41.27,Wellness,Medina,Corporate
ORD_0006348,CUST_01284,2022-11-08,2022-11-08 00:00:00.000000,250.72,Personal Care,Jeddah,Retail
ORD_0006349,CUST_00654,2022-04-10,2022-04-10 00:00:00.000000,552.55,Medication,Jeddah,Retail
ORD_0006350,CUST_01868,2021-07-19,2021-07-19 00:00:00.000000,836.3,Personal Care,Riyadh,Retail
ORD_0006351,CUST_01777,2025-06-04,2025-06-04 00:00:00.000000,486.28,Personal Care,Medina,Retail
ORD_0006352,CUST_00419,2021-07-27,2021-07-27 00:00:00.000000,857.12,Personal Care,Riyadh,Retail
ORD_0006353,CUST_01467,2020-09-20,2020-09-20 00:00:00.000000,783.83,Medication,Dammam,Retail
ORD_0006354,CUST_01122,2020-10-11,2020-10-11 00:00:00.000000,21.53,Personal Care,Dammam,Retail
ORD_0006355,CUST_01639,2025-03-05,2025-03-05 00:00:00.000000,623.29,Wellness,Mecca,Corporate
ORD_0006356,CUST_00088,2020-12-28,2020-12-28 00:00:00.000000,376.36,Medication,Riyadh,Retail
ORD_0006357,CUST_01082,2022-04-29,2022-04-29 00:00:00.000000,362.58,Personal Care,Mecca,Retail
ORD_0006358,CUST_01594,2025-07-08,2025-07-08 00:00:00.000000,919.94,Wellness,Mecca,Retail
ORD_0006359,CUST_00741,2024-08-17,2024-08-17 00:00:00.000000,606.63,Medication,Mecca,Retail
ORD_0006360,CUST_00968,2020-06-08,2020-06-08 00:00:00.000000,709.22,Personal Care,Mecca,Retail
ORD_0006361,CUST_00879,2021-07-05,2021-07-05 00:00:00.000000,958.33,Medication,Dammam,Retail
ORD_0006362,CUST_00648,2023-10-12,2023-10-12 00:00:00.000000,825.2,Medication,Medina,Retail
ORD_0006363,CUST_01285,2025-06-14,2025-06-14 00:00:00.000000,489.55,Personal Care,Mecca,Corporate
ORD_0006364,CUST_00750,2022-10-30,2022-10-30 00:00:00.000000,236.41,Medication,Riyadh,Retail
ORD_0006365,CUST_01219,2024-12-07,2024-12-07 00:00:00.000000,170.08,Medication,Medina,VIP
ORD_0006366,CUST_00222,2022-09-14,2022-09-14 00:00:00.000000,558.76,Wellness,Dammam,Retail
ORD_0006367,CUST_01645,2022-04-23,2022-04-23 00:00:00.000000,826.64,Wellness,Mecca,Corporate
ORD_0006368,CUST_00489,2025-03-18,2025-03-18 00:00:00.000000,171.9,Medication,Jeddah,Retail
ORD_0006369,CUST_01248,2022-08-19,2022-08-19 00:00:00.000000,454.6,Medication,Jeddah,VIP
ORD_0006370,CUST_00367,2023-03-24,2023-03-24 00:00:00.000000,436.49,Medication,Dammam,Retail
ORD_0006371,CUST_00359,2022-05-09,2022-05-09 00:00:00.000000,217.22,Wellness,Dammam,Retail
ORD_0006372,CUST_01982,2022-10-23,2022-10-23 00:00:00.000000,352.96,Medication,Mecca,Retail
ORD_0006373,CUST_00513,2025-03-06,2025-03-06 00:00:00.000000,339.35,Wellness,Medina,Corporate
ORD_0006374,CUST_00935,2021-11-29,2021-11-29 00:00:00.000000,896.36,Wellness,Jeddah,Retail
ORD_0006375,CUST_01288,2024-03-23,2024-03-23 00:00:00.000000,752.44,Personal Care,Mecca,Retail
ORD_0006376,CUST_00643,2022-12-07,2022-12-07 00:00:00.000000,27.56,Wellness,Mecca,Corporate
ORD_0006377,CUST_01850,2024-05-18,2024-05-18 00:00:00.000000,558.86,Personal Care,Riyadh,VIP
ORD_0006378,CUST_00005,2022-12-19,2022-12-19 00:00:00.000000,473.11,Medication,Jeddah,Retail
ORD_0006379,CUST_01989,2023-01-28,2023-01-28 00:00:00.000000,101.56,Wellness,Mecca,Retail
ORD_0006380,CUST_00929,2023-07-17,2023-07-17 00:00:00.000000,813.99,Wellness,Riyadh,Corporate
ORD_0006381,CUST_01637,2023-01-27,2023-01-27 00:00:00.000000,582.86,Personal Care,Medina,Retail
ORD_0006382,CUST_01882,2023-09-08,2023-09-08 00:00:00.000000,36.36,Wellness,Riyadh,Corporate
ORD_0006383,CUST_01084,2021-09-11,2021-09-11 00:00:00.000000,739.39,Medication,Mecca,Retail
ORD_0006384,CUST_01783,2023-09-16,2023-09-16 00:00:00.000000,344.23,Wellness,Mecca,Retail
ORD_0006385,CUST_01191,2022-07-20,2022-07-20 00:00:00.000000,204.58,Personal Care,Mecca,Retail
ORD_0006386,CUST_01081,2022-12-19,2022-12-19 00:00:00.000000,51.43,Wellness,Jeddah,Retail
ORD_0006387,CUST_01399,2022-01-18,2022-01-18 00:00:00.000000,424.02,Wellness,Medina,Retail
ORD_0006388,CUST_01286,2023-09-27,2023-09-27 00:00:00.000000,744.43,Medication,Mecca,Retail
ORD_0006389,CUST_01476,2022-02-15,2022-02-15 00:00:00.000000,318.5,Personal Care,Medina,Corporate
ORD_0006390,CUST_01855,2020-08-21,2020-08-21 00:00:00.000000,336.53,Personal Care,Mecca,Retail
ORD_0006391,CUST_00067,2023-11-02,2023-11-02 00:00:00.000000,116.56,Medication,Medina,Retail
ORD_0006392,CUST_00582,2023-03-02,2023-03-02 00:00:00.000000,779.2,Medication,Jeddah,Retail
ORD_0006393,CUST_00853,2024-01-09,2024-01-09 21:27:26.743002,768.67,Personal Care,Dammam,Retail
ORD_0006394,CUST_01581,2023-11-28,2023-11-28 00:00:00.000000,705.9,Personal Care,Dammam,VIP
ORD_0006395,CUST_01782,2020-08-18,2020-08-18 00:00:00.000000,22.84,Wellness,Jeddah,Retail
ORD_0006396,CUST_00244,2023-05-08,2023-05-08 00:00:00.000000,775.65,Wellness,Jeddah,VIP
ORD_0006397,CUST_01902,2023-08-15,2023-08-15 00:00:00.000000,52.34,Medication,Dammam,Retail
ORD_0006398,CUST_01610,2024-04-10,2024-04-10 00:00:00.000000,30.51,Wellness,Riyadh,Retail
ORD_0006399,CUST_00902,2020-11-11,2020-11-11 00:00:00.000000,129.09,Personal Care,Dammam,VIP
ORD_0006400,CUST_01433,2024-09-20,2024-09-20 00:00:00.000000,186.22,Medication,Medina,Retail
ORD_0006401,CUST_01766,2021-12-04,2021-12-04 00:00:00.000000,922.02,Personal Care,Dammam,Corporate
ORD_0006402,CUST_01525,2024-12-06,2024-12-06 00:00:00.000000,110.68,Personal Care,Jeddah,Retail
ORD_0006403,CUST_00766,2022-08-06,2022-08-06 00:00:00.000000,538.6,Personal Care,Mecca,Retail
ORD_0006404,CUST_00910,2024-06-30,2024-06-30 00:00:00.000000,56.07,Wellness,Riyadh,Retail
ORD_0006405,CUST_01949,2025-01-12,2025-01-12 00:00:00.000000,252.02,Personal Care,Mecca,Retail
ORD_0006406,CUST_00489,2020-09-14,2020-09-14 00:00:00.000000,768.2,Medication,Jeddah,Retail
ORD_0006407,CUST_01404,2023-08-15,2023-08-15 00:00:00.000000,726.69,Personal Care,Medina,Retail
ORD_0006408,CUST_00171,2024-05-22,2024-05-22 00:00:00.000000,614.44,Medication,Medina,Retail
ORD_0006409,CUST_01469,2024-12-04,2024-12-04 00:00:00.000000,92.16,Wellness,Medina,Retail
ORD_0006410,CUST_00588,2024-12-23,2024-12-23 00:00:00.000000,47.37,Wellness,Riyadh,Retail
ORD_0006411,CUST_01480,2023-06-16,2023-06-16 00:00:00.000000,62.3,Personal Care,Mecca,Retail
ORD_0006412,CUST_01641,2024-09-01,2024-09-01 00:00:00.000000,310.09,Wellness,Riyadh,Retail
ORD_0006413,CUST_01695,2022-03-07,2022-03-07 00:00:00.000000,979.53,Medication,Riyadh,Retail
ORD_0006414,CUST_01907,2024-06-04,2024-06-04 00:00:00.000000,477.74,Wellness,Dammam,Retail
ORD_0006415,CUST_01771,2023-08-28,2023-08-28 00:00:00.000000,26.57,Medication,Mecca,VIP
